playlist,track_id,track_name,artist,album,duration_ms,release_date,popularity
antithetical dream girl🫀,15DeqWWQB4dcEWzJg15VrN,Our Song,Taylor Swift,Taylor Swift,201106,2006-10-24,0
antithetical dream girl🫀,6Eu31gddWw0gOGO506pJYA,Fearless,Taylor Swift,Fearless,241986,2008-11-11,0
antithetical dream girl🫀,7zMcNqs55Mxer82bvZFkpg,Teardrops On My Guitar - Radio Single Remix,Taylor Swift,Taylor Swift,203040,2006-10-24,0
antithetical dream girl🫀,4t0OI7XrODjSkAu3bTPmWj,Fifteen,Taylor Swift,Fearless,294333,2008-11-11,0
antithetical dream girl🫀,1vrd6UOGamcKNGnSHJQlSt,Love Story,Taylor Swift,Fearless,235266,2008-11-11,0
antithetical dream girl🫀,3GCL1PydwsLodcpv0Ll1ch,You Belong With Me,Taylor Swift,Fearless,231133,2008-11-11,0
antithetical dream girl🫀,0dBW6ZsW8skfvoRfgeerBF,Mine,Taylor Swift,Speak Now,230706,2010-10-25,0
antithetical dream girl🫀,3DrjZArsPsoqbLzUZZV1Id,Back To December,Taylor Swift,Speak Now,293026,2010-10-25,0
antithetical dream girl🫀,24DefNCFiWTP8OjYWiXuYe,Speak Now,Taylor Swift,Speak Now,240760,2010-10-25,0
antithetical dream girl🫀,7hZuICN5eaCuQyp443RCt6,Dear John,Taylor Swift,Speak Now,403920,2010-10-25,0
antithetical dream girl🫀,5yEPktRqvIhko5QFF3aBhQ,Mean,Taylor Swift,Speak Now,237733,2010-10-25,0
antithetical dream girl🫀,10eBRyImhfqVvkiVEGf0N0,Enchanted,Taylor Swift,Speak Now,352186,2010-10-25,0
antithetical dream girl🫀,2ythurkTtSiyfK7GprJoFW,Better Than Revenge,Taylor Swift,Speak Now,217160,2010-10-25,0
antithetical dream girl🫀,6XDBA3QWX51lDJ0oZbaJJN,Long Live,Taylor Swift,Speak Now,317946,2010-10-25,0
antithetical dream girl🫀,0cITLOYn1Sv4q27zZPqlNK,Red,Taylor Swift,Red,220826,2012-10-22,0
antithetical dream girl🫀,72jCZdH0Lhg93z6Z4hBjgj,I Knew You Were Trouble.,Taylor Swift,Red,217973,2012-10-22,0
antithetical dream girl🫀,4XMP3zVxrnr58T0tjIHvpR,All Too Well,Taylor Swift,Red,327893,2012-10-22,0
antithetical dream girl🫀,7AEAGTc8cReDqcbPoY9gwo,We Are Never Ever Getting Back Together,Taylor Swift,Red,191880,2012-10-22,0
antithetical dream girl🫀,4NAmRvqSITAAzKWnC8yRq3,Everything Has Changed,Taylor Swift,Red,243933,2012-10-22,0
antithetical dream girl🫀,7MecVsMj22MneZt7kVFaCr,Starlight,Taylor Swift,Red,217826,2012-10-22,0
antithetical dream girl🫀,0L4YCNRfXAoTvdpWeH2RGj,Begin Again,Taylor Swift,Red,237613,2012-10-22,0
antithetical dream girl🫀,1p80LdxRV74UKvL8gnD7ky,Blank Space,Taylor Swift,1989,231826,2014-10-27,0
antithetical dream girl🫀,4lIxdJw6W3Fg4vUIYCB0S5,Style,Taylor Swift,1989,231000,2014-10-27,0
antithetical dream girl🫀,5OndtwLGA9O6XHFcGm2H7r,Out Of The Woods,Taylor Swift,1989,235800,2014-10-27,0
antithetical dream girl🫀,0dAb8TY433dl3ZfXYCLE19,All You Had To Do Was Stay,Taylor Swift,1989,193293,2014-10-27,0
antithetical dream girl🫀,5xTtaWoae3wi06K5WfVUUH,Shake It Off,Taylor Swift,1989,219200,2014-10-27,0
antithetical dream girl🫀,273dCMFseLcVsoSWx59IoE,Bad Blood,Taylor Swift,1989,211933,2014-10-27,0
antithetical dream girl🫀,06WgOCf0LV2h4keYXDRnuh,Clean,Taylor Swift,1989,271000,2014-10-27,0
antithetical dream girl🫀,59HjlYCeBsxdI0fcm3zglw,Wildest Dreams,Taylor Swift,1989,220440,2014-10-27,0
antithetical dream girl🫀,2yLa0QULdQr0qAIvVwN6B5,...Ready For It?,Taylor Swift,reputation,208186,2017-11-10,0
antithetical dream girl🫀,2x0WlnmfG39ZuDmstl9xfX,End Game,Taylor Swift,reputation,244826,2017-11-10,0
antithetical dream girl🫀,4svZDCRz4cJoneBpjpx8DJ,I Did Something Bad,Taylor Swift,reputation,238253,2017-11-10,0
antithetical dream girl🫀,1R0a2iXumgCiFb7HEZ7gUE,Don’t Blame Me,Taylor Swift,reputation,236413,2017-11-10,0
antithetical dream girl🫀,6NFyWDv5CjfwuzoCkw47Xf,Delicate,Taylor Swift,reputation,232253,2017-11-10,0
antithetical dream girl🫀,1P17dC1amhFzptugyAO7Il,Look What You Made Me Do,Taylor Swift,reputation,211853,2017-11-10,0
antithetical dream girl🫀,5PxFv9yJEg9dxvbZggykro,So It Goes...,Taylor Swift,reputation,227906,2017-11-10,0
antithetical dream girl🫀,1ZY1PqizIl78geGM4xWlEA,Gorgeous,Taylor Swift,reputation,209680,2017-11-10,0
antithetical dream girl🫀,0VE4kBnHJUgtMf0dy6DRmW,Getaway Car,Taylor Swift,reputation,233626,2017-11-10,0
antithetical dream girl🫀,7HuBDWi18s4aJM8UFnNheH,King Of My Heart,Taylor Swift,reputation,214320,2017-11-10,0
antithetical dream girl🫀,6oVxXO5oQ4pTpO8RSnkzvv,Dress,Taylor Swift,reputation,230373,2017-11-10,0
antithetical dream girl🫀,07NxDD1iKCHbAldceD7QLP,This Is Why We Can't Have Nice Things,Taylor Swift,reputation,207133,2017-11-10,0
antithetical dream girl🫀,1BxfuPKGuaTgP7aM0Bbdwr,Cruel Summer,Taylor Swift,Lover,178426,2019-08-23,0
antithetical dream girl🫀,1dGr1c8CrMLDpV6mPbImSI,Lover,Taylor Swift,Lover,221306,2019-08-23,0
antithetical dream girl🫀,3RauEVgRgj1IuWdJ9fDs70,The Man,Taylor Swift,Lover,190360,2019-08-23,0
antithetical dream girl🫀,214nt20w5wOxJnY462klLw,Miss Americana & The Heartbreak Prince,Taylor Swift,Lover,234146,2019-08-23,0
antithetical dream girl🫀,4y5bvROuBDPr5fuwXbIBZR,Paper Rings,Taylor Swift,Lover,222400,2019-08-23,0
antithetical dream girl🫀,2dgFqt3w9xIQRjhPtwNk3D,Death By A Thousand Cuts,Taylor Swift,Lover,198533,2019-08-23,0
antithetical dream girl🫀,6RRNNciQGZEXnqk8SQ9yv5,You Need To Calm Down,Taylor Swift,Lover,171360,2019-08-23,0
antithetical dream girl🫀,1SymEzIT3H8UZfibCs3TYi,Afterglow,Taylor Swift,Lover,223293,2019-08-23,0
antithetical dream girl🫀,2Rk4JlNc2TPmZe2af99d45,ME! (feat. Brendon Urie of Panic! At The Disco),Taylor Swift,Lover,193000,2019-08-23,0
antithetical dream girl🫀,1fzAuUVbzlhZ1lJAx9PtY6,Daylight,Taylor Swift,Lover,293453,2019-08-23,0
antithetical dream girl🫀,4R2kfaDFhslZEMJqAFNpdd,cardigan,Taylor Swift,folklore,239560,2020-07-24,0
antithetical dream girl🫀,3hUxzQpSfdDqwM3ZTFQY0K,august,Taylor Swift,folklore,261922,2020-07-24,0
antithetical dream girl🫀,5kI4eCXXzyuIUXjQra0Cxi,betty,Taylor Swift,folklore,294521,2020-07-24,0
antithetical dream girl🫀,0lx2cLdOt3piJbcaXIV74f,willow,Taylor Swift,evermore,214706,2020-12-11,0
antithetical dream girl🫀,0sY6ZUTh4yoctD8VIXz339,champagne problems,Taylor Swift,evermore,244000,2020-12-11,0
antithetical dream girl🫀,1XjHRolIXL2M1EEOUsGGR4,cowboy like me,Taylor Swift,evermore,275040,2020-12-11,0
antithetical dream girl🫀,5enxwA8aAbwZbf5qCHORXi,All Too Well (10 Minute Version) (Taylor's Version) (From The Vault),Taylor Swift,Red (Taylor's Version),613026,2021-11-12,0
antithetical dream girl🫀,4g2c7NoTWAOSYDy44l9nub,Lavender Haze,Taylor Swift,Midnights (3am Edition),202395,2022-10-22,0
antithetical dream girl🫀,199E1RRrVmVTQqBXih5qRC,Maroon,Taylor Swift,Midnights (3am Edition),218270,2022-10-22,0
antithetical dream girl🫀,02Zkkf2zMkwRGQjZ7T4p8f,Anti-Hero,Taylor Swift,Midnights (3am Edition),200690,2022-10-22,0
antithetical dream girl🫀,6ADDIJxxqzM9LMpm78yzQG,Snow On The Beach (feat. Lana Del Rey),Taylor Swift,Midnights (3am Edition),256124,2022-10-22,0
antithetical dream girl🫀,7gVWKBcfIW93YxNBi3ApIE,"You're On Your Own, Kid",Taylor Swift,Midnights (3am Edition),194206,2022-10-22,0
antithetical dream girl🫀,6Nl7KyvjkFncGsjB49SxLl,Midnight Rain,Taylor Swift,Midnights (3am Edition),174782,2022-10-22,0
antithetical dream girl🫀,6C7OF1Jal7YkyjzyUG8vkK,Question...?,Taylor Swift,Midnights (3am Edition),210556,2022-10-22,0
antithetical dream girl🫀,0jvo9CjnbR0lYUDTSNTMiu,Bejeweled,Taylor Swift,Midnights (3am Edition),194165,2022-10-22,0
antithetical dream girl🫀,43q586vP8gGkYypKoSddhl,Labyrinth,Taylor Swift,Midnights (3am Edition),247962,2022-10-22,0
antithetical dream girl🫀,5oqDgw5VGBln5dSIOPWyBq,Karma,Taylor Swift,Midnights (3am Edition),204852,2022-10-22,0
antithetical dream girl🫀,56hioFjQ0DXrdn04hZcFgG,Mastermind,Taylor Swift,Midnights (3am Edition),191039,2022-10-22,0
antithetical dream girl🫀,3UMrglJeju5yWyYIW6o99b,The Great War,Taylor Swift,Midnights (3am Edition),240355,2022-10-22,0
antithetical dream girl🫀,7712gjoih4QoDbXpljEk21,Paris,Taylor Swift,Midnights (3am Edition),196258,2022-10-22,0
antithetical dream girl🫀,5kHMfzgLZP95O9NBy0ku4v,I Can See You (Taylor’s Version) (From The Vault),Taylor Swift,Speak Now (Taylor's Version),273186,2023-07-07,0
antithetical dream girl🫀,0CD7DzeCsuPJygddqlUVYa,"""Slut!"" (Taylor's Version) (From The Vault)",Taylor Swift,1989 (Taylor's Version) [Deluxe],180381,2023-10-27,0
antithetical dream girl🫀,6IG3sQ8s9nfk6TUlVzRhbN,Is It Over Now? (Taylor's Version) (From The Vault),Taylor Swift,1989 (Taylor's Version) [Deluxe],229477,2023-10-27,0
antithetical dream girl🫀,55n9yjI6qqXh5F2mYvUc2y,I Don’t Wanna Live Forever (Fifty Shades Darker),ZAYN,reputation Stadium Tour Surprise Song Playlist,247160,2017-11-09,0
antithetical dream girl🫀,3i9UVldZOE0aD0JnyfAZZ0,Lover (Remix) [feat. Shawn Mendes],Taylor Swift,Lover (Remix) [feat. Shawn Mendes],221306,2019-11-13,0
antithetical dream girl🫀,6ce41JVa6KFaryfmC2bu2W,22,Taylor Swift,Red (Big Machine Radio Release Special),232120,2012-10-22,0
antithetical dream girl🫀,1qrpoAMXodY6895hGKoUpA,You Belong With Me (Taylor’s Version),Taylor Swift,Fearless (Taylor's Version),231124,2021-04-09,0
antithetical dream girl🫀,3sW3oSbzsfecv9XoUdGs7h,Enchanted (Taylor's Version),Taylor Swift,Speak Now (Taylor's Version),353253,2023-07-07,0
antithetical dream girl🫀,6YvqWjhGD8mB5QXcbcUKtx,Love Story (Taylor’s Version),Taylor Swift,Fearless (Taylor's Version),235766,2021-04-09,0
antithetical dream girl🫀,2YWtcWi3a83pdEg3Gif4Pd,I Think He Knows,Taylor Swift,Lover,173386,2019-08-23,0
antithetical dream girl🫀,3nsfB1vus2qaloUdcBZvDu,All Too Well (Taylor's Version),Taylor Swift,Red (Taylor's Version),329160,2021-11-12,0
antithetical dream girl🫀,79uDOz0zuuWS7HWxzMmTa2,Back To December (Taylor's Version),Taylor Swift,Speak Now (Taylor's Version),294189,2023-07-07,0
antithetical dream girl🫀,0zo975x58DlXbZllWvfYhg,When Emma Falls in Love (Taylor’s Version) (From The Vault),Taylor Swift,Speak Now (Taylor's Version),252385,2023-07-07,0
antithetical dream girl🫀,3z6XUommYDWPHeFhmhhT6j,Message In A Bottle (Taylor's Version) (From The Vault),Taylor Swift,Red (Taylor's Version),225960,2021-11-12,0
antithetical dream girl🫀,1wtOxkiel43cVs0Yux5Q4h,Snow On The Beach (feat. Lana Del Rey),Taylor Swift,Midnights,256124,2022-10-21,0
antithetical dream girl🫀,4NNolUeL5m2ju7kf8pdg6H,All You Had To Do Was Stay,Taylor Swift,1989,193293,2014-01-01,0
antithetical dream girl🫀,1LLXZFeAHK9R4xUramtUKw,London Boy,Taylor Swift,Lover,190240,2019-08-23,0
antithetical dream girl🫀,6dODwocEuGzHAavXqTbwHv,Fortnight (feat. Post Malone),Taylor Swift,THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,228965,2024-04-19,0
antithetical dream girl🫀,4PdLaGZubp4lghChqp8erB,The Tortured Poets Department,Taylor Swift,THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,293048,2024-04-19,0
antithetical dream girl🫀,7uGYWMwRy24dm7RUDDhUlD,My Boy Only Breaks His Favorite Toys,Taylor Swift,THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,203801,2024-04-19,0
antithetical dream girl🫀,1kbEbBdEgQdQeLXCJh28pJ,Down Bad,Taylor Swift,THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,261228,2024-04-19,0
antithetical dream girl🫀,7wAkQFShJ27V8362MqevQr,"So Long, London",Taylor Swift,THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,262974,2024-04-19,0
antithetical dream girl🫀,4QMgEffJQuKtjCNvqfRZ0m,But Daddy I Love Him,Taylor Swift,THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,340428,2024-04-19,0
antithetical dream girl🫀,7IWcDWOfiooH5hRs9XOVYz,Fresh Out The Slammer,Taylor Swift,THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,210789,2024-04-19,0
antithetical dream girl🫀,5ExOm0dh4NyRyAdSAO9hyM,Florida!!! (feat. Florence + The Machine),Taylor Swift,THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,215463,2024-04-19,0
antithetical dream girl🫀,799KrpEbhZp0MHeiA8YK9P,Guilty as Sin?,Taylor Swift,THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,254365,2024-04-19,0
antithetical dream girl🫀,2d8UxVNhJinc8uat9PoM9y,Who’s Afraid of Little Old Me?,Taylor Swift,THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,334084,2024-04-19,0
antithetical dream girl🫀,5chnRTB9qMK3W1M41SnU9s,I Can Fix Him (No Really I Can),Taylor Swift,THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,156297,2024-04-19,0
antithetical dream girl🫀,3YkNIrAvbKNrrwwEd7NVLl,loml,Taylor Swift,THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,277156,2024-04-19,0
antithetical dream girl🫀,2fPvQfGQEZOKtJ9qXeL4x8,I Can Do It With a Broken Heart,Taylor Swift,THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,218004,2024-04-19,0
antithetical dream girl🫀,1xtw1krCR6Dw2KwkXw5z63,The Smallest Man Who Ever Lived,Taylor Swift,THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,245541,2024-04-19,0
antithetical dream girl🫀,1tuNqJOtRQVHvONR8Lg3MZ,The Alchemy,Taylor Swift,THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,196900,2024-04-19,0
antithetical dream girl🫀,4d9PtIEVij9jW5OaLinH66,Clara Bow,Taylor Swift,THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,216662,2024-04-19,0
antithetical dream girl🫀,62E2nR0od0M5HYxuYLaDz7,The Black Dog,Taylor Swift,THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,238857,2024-04-19,0
antithetical dream girl🫀,1kcwpPDQnqEqmezzXdJTCP,imgonnagetyouback,Taylor Swift,THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,222072,2024-04-19,0
antithetical dream girl🫀,4EF6IyONolQy0bIQXm2EmX,The Albatross,Taylor Swift,THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,183878,2024-04-19,0
antithetical dream girl🫀,1rmEsOezwf2lmIZTMAO5Ag,Chloe or Sam or Sophia or Marcus,Taylor Swift,THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,213281,2024-04-19,0
antithetical dream girl🫀,5Bedn0svl0ZD7RGmJkmKKw,How Did It End?,Taylor Swift,THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,238706,2024-04-19,0
antithetical dream girl🫀,7Mts0OfPorF4iwOomvfqn1,So High School,Taylor Swift,THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,228800,2024-04-19,0
antithetical dream girl🫀,3hlGuz3loYoLfI3bpwieWq,I Hate It Here,Taylor Swift,THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,243875,2024-04-19,0
antithetical dream girl🫀,7ogK4lJDVDMU6A6vYR5rvD,thanK you aIMee,Taylor Swift,THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,263817,2024-04-19,0
antithetical dream girl🫀,1Zai5UJ2di3qEuR2HeT2s8,I Look in People's Windows,Taylor Swift,THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,131907,2024-04-19,0
antithetical dream girl🫀,18WFFUIsewmA8g31KAeo3e,The Prophecy,Taylor Swift,THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,249807,2024-04-19,0
antithetical dream girl🫀,0g4fMVo4JjwnIpTfFfLdxS,Cassandra,Taylor Swift,THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,240205,2024-04-19,0
antithetical dream girl🫀,3zMDGj4D8ogaYgAIZPeU7S,Peter,Taylor Swift,THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,283957,2024-04-19,0
antithetical dream girl🫀,2913xXOVAIDAqxzV2g4VcU,The Bolter,Taylor Swift,THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,238241,2024-04-19,0
antithetical dream girl🫀,2CnjDMdpRjlWv04Xk3s6MW,Robin,Taylor Swift,THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,240893,2024-04-19,0
antithetical dream girl🫀,1DTRUYVd8rYpla9hhVVwjo,The Manuscript,Taylor Swift,THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,224743,2024-04-19,0
antithetical dream girl🫀,1dhMTsEZz6ZEquGvmzVoHn,The Alchemy,Taylor Swift,THE TORTURED POETS DEPARTMENT,196900,2024-04-18,0
antithetical dream girl🫀,53iuhJlwXhSER5J2IYYv1W,The Fate of Ophelia,Taylor Swift,The Life of a Showgirl,226073,2025-10-03,0
antithetical dream girl🫀,1jgTiNob5cVyXeJ3WgX5bL,Elizabeth Taylor,Taylor Swift,The Life of a Showgirl,208291,2025-10-03,0
antithetical dream girl🫀,3yWuTOYDztXjZxdE2cIRUa,Opalite,Taylor Swift,The Life of a Showgirl,235355,2025-10-03,0
antithetical dream girl🫀,03bTIHJElXZ0O0jqOQvAbY,Father Figure,Taylor Swift,The Life of a Showgirl,212777,2025-10-03,0
antithetical dream girl🫀,62HoDY1Km6lm47haFpUn9c,Eldest Daughter,Taylor Swift,The Life of a Showgirl,246356,2025-10-03,0
antithetical dream girl🫀,62V2ZHslgQV98gH4AuVXnr,Ruin The Friendship,Taylor Swift,The Life of a Showgirl,220564,2025-10-03,0
antithetical dream girl🫀,2x3mwb96B6TquRqMtbxUE1,Actually Romantic,Taylor Swift,The Life of a Showgirl,163699,2025-10-03,0
antithetical dream girl🫀,2TEQvxxQabwLQMqWMg1qGu,Wi$h Li$t,Taylor Swift,The Life of a Showgirl,207349,2025-10-03,0
antithetical dream girl🫀,1appZ3c336FkPvCuywfmrs,CANCELLED!,Taylor Swift,The Life of a Showgirl,211498,2025-10-03,0
antithetical dream girl🫀,4qmFC3Jz5aQ0erlk2OSi2X,Honey,Taylor Swift,The Life of a Showgirl,181534,2025-10-03,0
antithetical dream girl🫀,5eXgqtg3T8Av0m1FUaGHex,The Life of a Showgirl (feat. Sabrina Carpenter),Taylor Swift,The Life of a Showgirl,241766,2025-10-03,0
antithetical dream girl🫀,3euZKF0hmGxQ6h2JHHY4iu,Opalite,Taylor Swift,The Life of a Showgirl,235355,2025-10-03,0
antithetical dream girl🫀,31TXxq8gfgYyrYClnYY48m,The Fate of Ophelia,Taylor Swift,The Life of a Showgirl,226073,2025-10-03,0
antithetical dream girl🫀,5ylJtmaWPJ33cW3En7WOu0,Wood,Taylor Swift,The Life of a Showgirl,150517,2025-10-03,0
Aliyaah🍁,3JKUAwsgSGmUhz7IQg1zfc,Manasse Manasse,Hesham Abdul Wahab,Hridayam (Side A) [Original Motion Picture Soundtrack],190864,2022-01-14,0
Aliyaah🍁,4vWcMkEsnEeolYB5kUmr9Q,Darshana,Hesham Abdul Wahab,Hridayam (Side A) [Original Motion Picture Soundtrack],225116,2022-01-14,0
Aliyaah🍁,6r3Xe2n6lzIV3SrP2s0teO,Onakka Munthiri,Hesham Abdul Wahab,Hridayam (Side A) [Original Motion Picture Soundtrack],118688,2022-01-14,0
Aliyaah🍁,3LrmIs9uiNaEMMNJRnba5P,Thathaka Theithare,Hesham Abdul Wahab,Hridayam (Side A) [Original Motion Picture Soundtrack],145790,2022-01-14,0
Aliyaah🍁,324opCUWwNHlbnAlxtQT42,Minnalkkodi,Hesham Abdul Wahab,Hridayam (Side A) [Original Motion Picture Soundtrack],181806,2022-01-14,0
Aliyaah🍁,4qjtxUZ8RR5FiEbgWd6p9Q,Arike Ninna,Hesham Abdul Wahab,Hridayam (Side A) [Original Motion Picture Soundtrack],265486,2022-01-14,0
Aliyaah🍁,4gYKdgwtMwUtKrmF0Qt2E7,Pottu Thotta Pournami,Hesham Abdul Wahab,Hridayam (Side B) [Original Motion Picture Soundtrack],201750,2022-01-17,0
Aliyaah🍁,7dcXGzIAaoe19A6kgnrCaQ,Nagumo,Hesham Abdul Wahab,Hridayam (Side B) [Original Motion Picture Soundtrack],159605,2022-01-17,0
Aliyaah🍁,6OWmzBFKegOgCU525MNQny,Puthiyoru Lokam,Hesham Abdul Wahab,Hridayam (Side B) [Original Motion Picture Soundtrack],201744,2022-01-17,0
Aliyaah🍁,5h9dqBWSZEMnP6bbhrqjxA,Nagumo Revival,Hesham Abdul Wahab,Hridayam (Side B) [Original Motion Picture Soundtrack],162952,2022-01-17,0
Aliyaah🍁,0BCaEJQFk94ushm4Jc97Vo,"Nee Himamazhayayi - From ""Edakkad Battalion 06""",Kailas,"Nee Himamazhayayi (From ""Edakkad Battalion 06"")",304684,2019-09-13,0
Aliyaah🍁,36bYASwok7rBHAkrqiPdnu,Pavizha Mazha,P S Jayhari,Athiran (Original Motion Picture Soundtrack),233190,2019-04-01,0
Aliyaah🍁,59oAJRA0zzLzl9AXa1R6zh,"Jeevamshamayi (From ""Theevandi"")",K. S. Harisankar,"Jeevamshamayi (From ""Theevandi"")",323179,2018-04-06,0
Aliyaah🍁,7hh9tFp9OGoHI4S7TC83Ej,Kamini,K. S. Harisankar,Anugraheethan Antony,238819,2021-09-28,0
Aliyaah🍁,2lR0p35d2aYJYSFYE0tsfQ,Ini Dooram,Sankar Sharma,Sunny (Original Motion Picture Soundtrack),179050,2021-09-30,0
Aliyaah🍁,4EJZTtunI5V0L780dgcuNp,"En Nenjoram - From ""Santhosham""",K. S. Harisankar,"En Nenjoram (From ""Santhosham"")",246416,2022-12-28,0
Aliyaah🍁,3oIGs10hVXBnFxFrPInueg,"Aradhya (From ""Kushi"") (Malayalam)",Hesham Abdul Wahab,"Aradhya (From ""Kushi"") (Malayalam)",281388,2023-07-12,0
Aliyaah🍁,5CbBy465TEjq1s4zNZpRB0,"Shwasame - From ""Santhosham""",K. S. Harisankar,"Shwasame (From ""Santhosham"")",295820,2023-01-13,0
Aliyaah🍁,72muYQk5b5KPnxkhZWoKb7,Aalolam,Shaan Rahman,Love Action Drama,256827,2019-09-03,0
Aliyaah🍁,3frtoHrRMEyK3iOl4GjU3d,Anuragham - Male Version,Rahul Subrahmanian,Thattathin Marayathu (Original Motion Picture Soundtrack),138413,2012-07-31,0
Aliyaah🍁,27e6xvRx9CiwEaHSwhQq64,Mounam Chorum Neram,Rinu Razak,Ohm Shanthi Oshaana (Original Motion Picture Soundtrack),191489,2014-01-27,0
Aliyaah🍁,4Hvf9xIeJWp5p9FkJerQhN,Malare,Vijay Yesudas,Premam,316419,2015-03-25,0
Aliyaah🍁,4ZolLiUPNxOu9lczzBfQY3,"Lailakame - From ""Ezra""",Haricharan,"Lailakame (From ""Ezra"")",256050,2016-12-09,0
Aliyaah🍁,4hTcGYU6uXZVCAfIMsxhlC,"Parayuvaan - From ""Ishq""",Sid Sriram,"Parayuvaan (From ""Ishq"")",277346,2019-05-12,0
Aliyaah🍁,6kPYrnBJubso1t47lbXvNU,Uyire,Sid Sriram,"Uyire (From ""Gauthamante Radham"")",199921,2020-01-20,0
Aliyaah🍁,6JaPzZTc4A5hGXtrIAdLes,Ethrayo,Srinivas,Summer in Bathlehem (Original Motion Picture Soundtrack),325333,2003-07-19,0
Aliyaah🍁,0sKdYbXXm2U4WFN4r430Y8,Ariyathe Ariyathe - Duet,P. Jayachandran,Ravanaprabhu (Original Motion Picture Soundtrack),332777,2014-06-26,0
Aliyaah🍁,526LzrwZM9XoeSPVeufRz5,Ente Ellam Ellam Alle,K. J. Yesudas,Meesamadhavan (Original Motion Picture Soundtrack),333066,2002-07-19,0
Aliyaah🍁,6Yj4fvscbv7KTtWjVRHueP,Karimizhi,V.Devananth,Meesamadhavan (Original Motion Picture Soundtrack),303066,2002-07-19,0
Aliyaah🍁,1zFSsEcI81H2BucrOCQAcZ,Penne Penne,M. G. Sreekumar,Meesamadhavan (Original Motion Picture Soundtrack),324293,2002-07-19,0
Aliyaah🍁,5sfddXvR3E3EY6pDqA0zgo,Manikya Malaraya Poovi,Shaan Rahman,Oru Adaar Love,200769,2018-02-12,0
Aliyaah🍁,6JGYPTN7JGHMnzLDQiIdlT,"Oru Kari Mukilinu - From ""Charlie""",Gopi Sundar,Charlie,282580,2015-12-07,0
Aliyaah🍁,3JZ5u4W8XV2cuNjHeybVd9,Aluva Puzha,Vineeth Sreenivasan,Premam,183092,2015-03-25,0
Aliyaah🍁,7bueBYQyoJGDmw4hng371j,Mandaarame,Job Kurian,Ohm Shanthi Oshaana (Original Motion Picture Soundtrack),204923,2014-01-27,0
Aliyaah🍁,3ed9JySZPQyc8dX1uhNhsl,Romancham Title Track,Sushin Shyam,Romancham,165255,2023-02-17,0
Aliyaah🍁,1HNig28114roVWfkCHk5oJ,"Neela Nilave (From ""RDX"")",Sam C.S.,"Neela Nilave (From ""RDX"")",253000,2023-08-24,0
Aliyaah🍁,45qfKR6AH0iddUNaRUo9Zc,Anuraghathin Velayil,Vineeth Sreenivasan,Thattathin Marayathu (Original Motion Picture Soundtrack),298186,2012-07-31,0
Aliyaah🍁,3F9NfQgG5O5YQjDnzUZen9,Oru Nokku,Karthik,Sunday Holiday (Original Motion Picture Soundtrack),294230,2017-07-07,0
Aliyaah🍁,4XE0K70YEsiDtx4qAX3T9G,"Athmavin Akashathil - From ""Njan Prakashan""",Shaan Rahman,"Athmavin Akashathil (From ""Njan Prakashan"")",312317,2018-12-13,0
Aliyaah🍁,7BJybnEB4uPrhUW7lHqatX,"Uyarum - From ""June""",Gowry Lekshmi,"Uyarum (From ""June"")",153250,2019-01-19,0
Aliyaah🍁,48cgEF66MCzYQun33IXOw6,Karale Karalinte,Vineeth Sreenivasan,Udayananu Tharam (Original Motion Picture Soundtrack),299960,2005-07-20,0
Aliyaah🍁,1nVfKKeiNFWGjCerBuQgGD,"Maangalyam - From ""Bangalore Days""",Gopi Sundar,Bangalore Days,232703,2014-05-12,0
Aliyaah🍁,3QRSs8nzHXXvcQjdnx0CsJ,Kudukku,Shaan Rahman,Love Action Drama,157609,2019-09-03,0
